"District_Name","RuralandUrban","households","Livable","Dilapidated","Latrine_premise","household_rural","houshold_urban","rural_livable","rural_dilapidated","rural_premise","urban_livable","urban_dilapidated","urban_premise"
"Nainital","Total",100,7244602112.89875,41048.015,758910.9750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nainital","Urban",100,8638846293.117,28638.149999999998,904965.5399999999,0.0,8639779896.807001,0.0,0.0,0.0,8638846293.117,28638.149999999998,904965.5399999999
"Udham Singh Nagar","Rural",100,15470414713.886757,110476.43400000001,938225.2379999999,15471463415.558758,0.0,15470414713.886757,110476.43400000001,938225.2379999999,0.0,0.0,0.0
"Udham Singh Nagar","Total",100,18841823192.83572,95636.31599999999,1142689.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Udham Singh Nagar","Urban",100,25013675811.5568,65956.08,1516989.84,0.0,25015258757.476803,0.0,0.0,0.0,25013675811.5568,65956.08,1516989.84
"Hardwar","Rural",100,17939950597.181683,100192.366,948991.844,17940999781.391685,0.0,17939950597.181683,100192.366,948991.844,0.0,0.0,0.0
"Hardwar","Total",100,23800810951.63944,77507.302,1259021.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hardwar","Urban",100,33092418830.657833,41589.28400000001,1750530.7719999999,0.0,33094210950.713833,0.0,0.0,0.0,33092418830.657833,41589.28400000001,1750530.7719999999
"Panchkula","Rural",100,35.2,4.9,44.0,84.10000000000001,0.0,35.2,4.9,44.0,0.0,0.0,0.0
"Panchkula","Total",100,27.5,4.8,70.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Panchkula","Urban",100,22.7,4.7,87.6,0.0,115.0,0.0,0.0,0.0,22.7,4.7,87.6
"Ambala","Rural",100,44.2,4.3,51.1,99.60000000000001,0.0,44.2,4.3,51.1,0.0,0.0,0.0
"Ambala","Total",100,37.0,3.9,68.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ambala","Urban",100,28.4,3.3,89.3,0.0,120.99999999999999,0.0,0.0,0.0,28.4,3.3,89.3
"Yamunanagar","Rural",100,47.1,6.4,46.0,99.5,0.0,47.1,6.4,46.0,0.0,0.0,0.0
"Yamunanagar","Total",100,41.6,5.4,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yamunanagar","Urban",100,33.9,4.0,91.9,0.0,129.8,0.0,0.0,0.0,33.9,4.0,91.9
"Kurukshetra","Rural",100,6430164548.96275,41480.16499999999,666576.605,6430872605.73275,0.0,6430164548.96275,41480.16499999999,666576.605,0.0,0.0,0.0
"Kurukshetra","Total",100,7072250444.59,38586.200000000004,733137.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kurukshetra","Urban",100,8598367645.791,33762.925,891341.2200000001,0.0,8599292749.935999,0.0,0.0,0.0,8598367645.791,33762.925,891341.2200000001
"Kaithal","Rural",100,6659324817.08032,51566.592000000004,619873.408,6659996257.08032,0.0,6659324817.08032,51566.592000000004,619873.408,0.0,0.0,0.0
"Kaithal","Total",100,7317178395.19744,49417.984,681108.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kaithal","Urban",100,9544647528.120321,44046.46399999999,888449.408,0.0,9545580023.992323,0.0,0.0,0.0,9544647528.120321,44046.46399999999,888449.408
"Karnal","Rural",100,15544762366.535358,73760.876,1032652.264,15545868779.675358,0.0,15544762366.535358,73760.876,1032652.264,0.0,0.0,0.0
"Karnal","Total",100,17198942618.36784,63223.60800000001,1142540.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Karnal","Urban",100,20756563159.98016,39138.424000000006,1378876.784,0.0,20757981175.18816,0.0,0.0,0.0,20756563159.98016,39138.424000000006,1378876.784
"Panipat","Rural",100,9692032667.66323,50628.35400000001,804026.479,9692887322.496231,0.0,9692032667.66323,50628.35400000001,804026.479,0.0,0.0,0.0
"Panipat","Total",100,11653688454.97138,42190.295000000006,966760.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Panipat","Urban",100,13789713645.59581,34957.672999999995,1143959.713,0.0,13790892562.98181,0.0,0.0,0.0,13789713645.59581,34957.672999999995,1143959.713
"Sonipat","Rural",100,50.2,4.7,56.2,111.10000000000001,0.0,50.2,4.7,56.2,0.0,0.0,0.0
"Sonipat","Total",100,45.4,4.3,68.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sonipat","Urban",100,35.6,3.4,92.2,0.0,131.20000000000002,0.0,0.0,0.0,35.6,3.4,92.2
"Jind","Rural",100,9131202798.20352,66707.6,684419.976,9131953925.77952,0.0,9131202798.20352,66707.6,684419.976,0.0,0.0,0.0
"Jind","Total",100,10661969739.032959,58702.68800000001,799157.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jind","Urban",100,15592463257.751038,37356.255999999994,1168717.1519999998,0.0,15593669331.159039,0.0,0.0,0.0,15592463257.751038,37356.255999999994,1168717.1519999998
"Fatehabad","Rural",100,46.4,5.7,72.9,125.00000000000001,0.0,46.4,5.7,72.9,0.0,0.0,0.0
"Fatehabad","Total",100,43.9,5.5,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Fatehabad","Urban",100,33.8,4.9,90.9,0.0,129.6,0.0,0.0,0.0,33.8,4.9,90.9
"Sirsa","Rural",100,14678252275.05875,76416.151,1133290.375,14679461981.58475,0.0,14678252275.05875,76416.151,1133290.375,0.0,0.0,0.0
"Sirsa","Total",100,15047305475.11737,69940.206,1161784.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sirsa","Urban",100,16087364493.464392,53102.748999999996,1242086.2510000002,0.0,16088659682.464392,0.0,0.0,0.0,16087364493.464392,53102.748999999996,1242086.2510000002
"Hisar","Rural",100,46.5,5.5,62.5,114.5,0.0,46.5,5.5,62.5,0.0,0.0,0.0
"Hisar","Total",100,41.9,4.8,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hisar","Urban",100,32.2,3.3,89.5,0.0,125.0,0.0,0.0,0.0,32.2,3.3,89.5
"Bhiwani","Rural",100,13143339453.483002,86625.58499999999,804146.9400000001,13144230226.008001,0.0,13143339453.483002,86625.58499999999,804146.9400000001,0.0,0.0,0.0
"Bhiwani","Total",100,15200325506.162249,83356.69499999999,929999.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bhiwani","Urban",100,23187842775.656998,71915.58,1418698.26,0.0,23189333389.496998,0.0,0.0,0.0,23187842775.656998,71915.58,1418698.26
"Rohtak","Rural",100,49.3,4.7,58.4,112.39999999999999,0.0,49.3,4.7,58.4,0.0,0.0,0.0
"Rohtak","Total",100,42.4,3.9,72.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rohtak","Urban",100,33.3,2.7,92.1,0.0,128.1,0.0,0.0,0.0,33.3,2.7,92.1
"Jhajjar","Rural",100,5373459842.546249,46961.845,560666.9249999999,5374067471.31625,0.0,5373459842.546249,46961.845,560666.9249999999,0.0,0.0,0.0
"Jhajjar","Total",100,6190960570.7285,46003.44,645964.9700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jhajjar","Urban",100,8423013120.70925,43128.225,878857.385,0.0,8423935106.319251,0.0,0.0,0.0,8423013120.70925,43128.225,878857.385
"Mahendragarh","Rural",100,42.1,3.1,39.0,84.19999999999999,0.0,42.1,3.1,39.0,0.0,0.0,0.0
"Mahendragarh","Total",100,41.4,3.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mahendragarh","Urban",100,37.2,2.8,77.2,0.0,117.2,0.0,0.0,0.0,37.2,2.8,77.2
"Rewari","Rural",100,41.7,3.3,49.8,94.8,0.0,41.7,3.3,49.8,0.0,0.0,0.0
"Rewari","Total",100,39.0,3.1,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rewari","Urban",100,31.0,2.4,87.8,0.0,121.2,0.0,0.0,0.0,31.0,2.4,87.8
"Gurgaon","Rural",100,39.3,3.2,65.6,108.1,0.0,39.3,3.2,65.6,0.0,0.0,0.0
"Gurgaon","Total",100,30.7,3.7,84.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gurgaon","Urban",100,27.4,3.9,91.7,0.0,123.0,0.0,0.0,0.0,27.4,3.9,91.7
"Mewat","Rural",100,2111959112.0408201,98033.67,193888.814,2112251034.52482,0.0,2111959112.0408201,98033.67,193888.814,0.0,0.0,0.0
"Mewat","Total",100,2776395686.61546,92587.35500000001,254887.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mewat","Urban",100,7415586769.806251,52284.624,680789.375,0.0,7416319843.80525,0.0,0.0,0.0,7415586769.806251,52284.624,680789.375
"Faridabad","Rural",100,19192282493.35354,77818.519,1060503.538,19193420815.410538,0.0,19192282493.35354,77818.519,1060503.538,0.0,0.0,0.0
"Faridabad","Total",100,27511121662.8276,50672.524,1520175.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Faridabad","Urban",100,29214191099.09788,43433.592000000004,1614281.8360000001,0.0,29215848814.52588,0.0,0.0,0.0,29214191099.09788,43433.592000000004,1614281.8360000001
"Palwal","Rural",100,51.1,6.3,32.1,89.5,0.0,51.1,6.3,32.1,0.0,0.0,0.0
"Palwal","Total",100,47.5,5.6,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Palwal","Urban",100,36.2,3.6,82.8,0.0,122.6,0.0,0.0,0.0,36.2,3.6,82.8
"North West","Rural",100,46.6,4.5,64.1,115.19999999999999,0.0,46.6,4.5,64.1,0.0,0.0,0.0
"North West","Total",100,35.0,3.4,84.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"North West","Urban",100,34.4,3.3,85.9,0.0,123.60000000000001,0.0,0.0,0.0,34.4,3.3,85.9
"North","Rural",100,7727348299.1432,7991.802000000001,870218.44,7728226509.3852,0.0,7727348299.1432,7991.802000000001,870218.44,0.0,0.0,0.0
"North","Total",100,7096544356.356001,30191.252,799180.2000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"North","Urban",100,7088659307.07116,31079.230000000003,798292.2220000001,0.0,7089488678.52316,0.0,0.0,0.0,7088659307.07116,31079.230000000003,798292.2220000001
"North East","Rural",100,36.4,2.8,95.0,134.20000000000002,0.0,36.4,2.8,95.0,0.0,0.0,0.0
"North East","Total",100,35.6,2.0,95.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"North East","Urban",100,35.6,2.0,95.1,0.0,132.7,0.0,0.0,0.0,35.6,2.0,95.1
"East","Rural",100,28663483365.093956,20512.152000000002,1676868.426,28665180745.671955,0.0,28663483365.093956,20512.152000000002,1676868.426,0.0,0.0,0.0
"East","Total",100,27290207403.667442,32477.574,1596529.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"East","Urban",100,27290207403.667442,32477.574,1596529.164,0.0,27291836410.405445,0.0,0.0,0.0,27290207403.667442,32477.574,1596529.164
"New Delhi","Total",100,28.8,3.7,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"New Delhi","Urban",100,28.8,3.7,77.9,0.0,110.4,0.0,0.0,0.0,28.8,3.7,77.9
"Central","Total",100,3078996968.192,18634.24,528746.5599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Central","Urban",100,3078996968.192,18634.24,528746.5599999999,0.0,3079544348.9919996,0.0,0.0,0.0,3078996968.192,18634.24,528746.5599999999
"West","Rural",100,56337019975.89678,45778.374,2215164.653,56339280918.92378,0.0,56337019975.89678,45778.374,2215164.653,0.0,0.0,0.0
"West","Total",100,58148083763.870514,71210.80399999999,2286375.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"West","Urban",100,58148083763.870514,71210.80399999999,2286375.457,0.0,58150441350.131516,0.0,0.0,0.0,58148083763.870514,71210.80399999999,2286375.457
"South West","Rural",100,46109646538.23028,75667.614,2010924.166,46111733130.01028,0.0,46109646538.23028,75667.614,2010924.166,0.0,0.0,0.0
"South West","Total",100,47844673146.8524,59616.908,2086591.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"South West","Urban",100,47949826274.647675,59616.908,2091177.696,0.0,47951977069.25167,0.0,0.0,0.0,47949826274.647675,59616.908,2091177.696
"South","Rural",100,67618730713.031456,125668.734,2475127.6739999996,67621331509.43946,0.0,67618730713.031456,125668.734,2475127.6739999996,0.0,0.0,0.0
"South","Total",100,65678237337.160805,79225.94099999999,2404097.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"South","Urban",100,65678237337.160805,79225.94099999999,2404097.52,0.0,65680720660.6218,0.0,0.0,0.0,65678237337.160805,79225.94099999999,2404097.52
"Ganganagar","Rural",100,31525071837.381115,49229.200000000004,1600933.5839999998,31526722000.165115,0.0,31525071837.381115,49229.200000000004,1600933.5839999998,0.0,0.0,0.0
"Ganganagar","Total",100,32843463525.53728,53167.53600000001,1667885.2959999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ganganagar","Urban",100,36294547650.41664,64982.544,1843141.248,0.0,36296455774.20864,0.0,0.0,0.0,36294547650.41664,64982.544,1843141.248
"Hanumangarh","Rural",100,36.8,2.4,82.3,121.5,0.0,36.8,2.4,82.3,0.0,0.0,0.0
"Hanumangarh","Total",100,35.9,2.5,84.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hanumangarh","Urban",100,32.2,3.1,93.9,0.0,129.20000000000002,0.0,0.0,0.0,32.2,3.1,93.9
"Bikaner","Rural",100,16485184512.908548,115832.913,697361.4149999999,16485997707.23655,0.0,16485184512.908548,115832.913,697361.4149999999,0.0,0.0,0.0
"Bikaner","Total",100,29002748346.439114,89829.606,1226883.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bikaner","Urban",100,51746714776.11294,40186.929000000004,2189005.662,0.0,51748943968.70394,0.0,0.0,0.0,51746714776.11294,40186.929000000004,2189005.662
"Churu","Rural",100,19550834236.4823,118293.726,958587.09,19551911117.2983,0.0,19550834236.4823,118293.726,958587.09,0.0,0.0,0.0
"Churu","Total",100,24043366358.90802,99937.803,1178858.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Churu","Urban",100,36397829695.57875,44870.03400000001,1784603.625,0.0,36399659169.23775,0.0,0.0,0.0,36397829695.57875,44870.03400000001,1784603.625
"Jhunjhunun","Rural",100,20871013287.35425,51289.08,976629.5650000001,20872041205.999252,0.0,20871013287.35425,51289.08,976629.5650000001,0.0,0.0,0.0
"Jhunjhunun","Total",100,24478912739.654003,49152.034999999996,1145456.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jhunjhunun","Urban",100,37677430989.20625,38466.810000000005,1763062.125,0.0,37679232518.14125,0.0,0.0,0.0,37677430989.20625,38466.810000000005,1763062.125
"Alwar","Rural",100,39.5,3.6,14.8,57.9,0.0,39.5,3.6,14.8,0.0,0.0,0.0
"Alwar","Total",100,37.4,3.2,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Alwar","Urban",100,28.8,1.6,79.3,0.0,109.69999999999999,0.0,0.0,0.0,28.8,1.6,79.3
"Bharatpur","Rural",100,54.5,4.7,7.8,67.0,0.0,54.5,4.7,7.8,0.0,0.0,0.0
"Bharatpur","Total",100,52.0,4.2,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bharatpur","Urban",100,42.0,2.4,69.5,0.0,113.9,0.0,0.0,0.0,42.0,2.4,69.5
"Dhaulpur","Rural",100,698726811.96288,79630.056,57912.768000000004,698864354.78688,0.0,698726811.96288,79630.056,57912.768000000004,0.0,0.0,0.0
"Dhaulpur","Total",100,2387316607.5398397,71184.444,197868.62399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dhaulpur","Urban",100,9141675789.84768,42228.060000000005,757692.048,0.0,9142475709.955679,0.0,0.0,0.0,9141675789.84768,42228.060000000005,757692.048
"Karauli","Rural",100,1743719528.19328,81661.88799999999,119576.33599999998,1743920766.41728,0.0,1743719528.19328,81661.88799999999,119576.33599999998,0.0,0.0,0.0
"Karauli","Total",100,3381114694.9113603,77287.144,231861.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Karauli","Urban",100,13269280312.10496,45205.688,909946.752,0.0,13270235464.54496,0.0,0.0,0.0,13269280312.10496,45205.688,909946.752
"Sawai Madhopur","Rural",100,1569652896.7688801,58764.244000000006,117528.48800000001,1569829189.50088,0.0,1569652896.7688801,58764.244000000006,117528.48800000001,0.0,0.0,0.0
"Sawai Madhopur","Total",100,3692251700.3540697,54757.59099999999,276459.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sawai Madhopur","Urban",100,12878288539.39922,34724.326,964267.8219999999,0.0,12879287531.54722,0.0,0.0,0.0,12878288539.39922,34724.326,964267.8219999999
"Dausa","Rural",100,2484302284.7313304,86623.677,152000.037,2484540908.4453306,0.0,2484302284.7313304,86623.677,152000.037,0.0,0.0,0.0
"Dausa","Total",100,4648049435.948939,80086.041,284387.16599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dausa","Urban",100,20568954400.4637,22881.726,1258494.93,0.0,20570235777.1197,0.0,0.0,0.0,20568954400.4637,22881.726,1258494.93
"Jaipur","Rural",100,42.6,4.2,22.0,68.8,0.0,42.6,4.2,22.0,0.0,0.0,0.0
"Jaipur","Total",100,33.9,2.5,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jaipur","Urban",100,27.1,1.2,90.7,0.0,119.00000000000001,0.0,0.0,0.0,27.1,1.2,90.7
"Sikar","Rural",100,28815810211.413784,74965.324,1076287.8660000002,28816961464.603786,0.0,28815810211.413784,74965.324,1076287.8660000002,0.0,0.0,0.0
"Sikar","Total",100,35840559964.445,66933.325,1338666.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sikar","Urban",100,60713908579.76983,42837.328,2267701.051,0.0,60716219118.148834,0.0,0.0,0.0,60713908579.76983,42837.328,2267701.051
"Nagaur","Rural",100,46.4,6.3,26.5,79.2,0.0,46.4,6.3,26.5,0.0,0.0,0.0
"Nagaur","Total",100,43.9,5.6,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nagaur","Urban",100,32.0,2.4,80.6,0.0,115.0,0.0,0.0,0.0,32.0,2.4,80.6
"Jodhpur","Rural",100,18625404459.998245,191732.58000000002,505141.6049999999,18626101334.183247,0.0,18625404459.998245,191732.58000000002,505141.6049999999,0.0,0.0,0.0
"Jodhpur","Total",100,53972887376.78325,147486.6,1463804.5050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jodhpur","Urban",100,122492623492.39723,62681.80500000001,3322135.6649999996,0.0,122496008309.86722,0.0,0.0,0.0,122492623492.39723,62681.80500000001,3322135.6649999996
"Jaisalmer","Rural",100,749481749.1568699,21437.408,111876.47299999998,749615063.0378699,0.0,749481749.1568699,21437.408,111876.47299999998,0.0,0.0,0.0
"Jaisalmer","Total",100,1045684117.0871301,20097.57,156091.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jaisalmer","Urban",100,2984463252.6306505,11388.623000000001,445496.135,0.0,2984920137.388651,0.0,0.0,0.0,2984463252.6306505,11388.623000000001,445496.135
"Barmer","Rural",100,6576133691.9009695,137998.80299999999,252563.84699999998,6576524254.55097,0.0,6576133691.9009695,137998.80299999999,252563.84699999998,0.0,0.0,0.0
"Barmer","Total",100,10101483712.301489,132791.30099999998,387958.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Barmer","Urban",100,56134419555.60828,65093.775,2155905.8279999997,0.0,56136640555.21128,0.0,0.0,0.0,56134419555.60828,65093.775,2155905.8279999997
"Jalor","Rural",100,3779006356.5770006,153613.32,206646.49000000002,3779366616.3870006,0.0,3779006356.5770006,153613.32,206646.49000000002,0.0,0.0,0.0
"Jalor","Total",100,5183592789.995,146298.4,283453.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jalor","Urban",100,20700928625.850998,73149.2,1131983.8699999999,0.0,20702133758.920998,0.0,0.0,0.0,20700928625.850998,73149.2,1131983.8699999999
"Sirohi","Rural",100,50.8,6.9,16.2,73.9,0.0,50.8,6.9,16.2,0.0,0.0,0.0
"Sirohi","Total",100,45.9,5.9,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sirohi","Urban",100,26.8,1.9,68.2,0.0,96.9,0.0,0.0,0.0,26.8,1.9,68.2
"Pali","Rural",100,7763685975.715231,110028.94200000001,381026.151,7764177030.808231,0.0,7763685975.715231,110028.94200000001,381026.151,0.0,0.0,0.0
"Pali","Total",100,12039940817.954098,97803.504,590896.1699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pali","Urban",100,28688272776.573387,50939.325000000004,1407962.943,0.0,28689731678.84139,0.0,0.0,0.0,28688272776.573387,50939.325000000004,1407962.943
"Ajmer","Rural",100,9407742264.932638,87823.76800000001,364210.33199999994,9408194299.032639,0.0,9407742264.932638,87823.76800000001,364210.33199999994,0.0,0.0,0.0
"Ajmer","Total",100,28223226794.79792,64576.3,1092630.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ajmer","Urban",100,57513998811.14848,28413.572000000004,2226590.824,0.0,57516253815.54448,0.0,0.0,0.0,57513998811.14848,28413.572000000004,2226590.824
"Tonk","Rural",100,54.1,1.9,6.9,62.9,0.0,54.1,1.9,6.9,0.0,0.0,0.0
"Tonk","Total",100,50.5,2.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tonk","Urban",100,36.3,2.5,65.7,0.0,104.5,0.0,0.0,0.0,36.3,2.5,65.7
"Bundi","Rural",100,1024313076.8938801,37770.804000000004,92205.198,1024443052.8958801,0.0,1024313076.8938801,37770.804000000004,92205.198,0.0,0.0,0.0
"Bundi","Total",100,2357154188.9967604,34438.086,212183.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bundi","Urban",100,7922999944.16712,22218.12,713201.652,0.0,7923735363.93912,0.0,0.0,0.0,7922999944.16712,22218.12,713201.652
"Bhilwara","Rural",100,6091032193.60545,86706.82800000001,252894.91499999998,6091371795.34845,0.0,6091032193.60545,86706.82800000001,252894.91499999998,0.0,0.0,0.0
"Bhilwara","Total",100,13574300317.177858,74664.213,563594.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bhilwara","Urban",100,43333343320.221634,31310.799000000003,1799166.681,0.0,43335173797.70164,0.0,0.0,0.0,43333343320.221634,31310.799000000003,1799166.681
"Rajsamand","Rural",100,1511619781.06217,48577.074,130695.46100000001,1511799053.5971699,0.0,1511619781.06217,48577.074,130695.46100000001,0.0,0.0,0.0
"Rajsamand","Total",100,2675433240.8180003,42794.08900000001,231319.40000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rajsamand","Urban",100,9551296669.72026,11565.97,825810.2580000001,0.0,9552134045.94826,0.0,0.0,0.0,9551296669.72026,11565.97,825810.2580000001
"Dungarpur","Rural",100,1754549757.60064,86090.224,126358.232,1754762206.0566401,0.0,1754549757.60064,86090.224,126358.232,0.0,0.0,0.0
"Dungarpur","Total",100,2583622719.9833603,81924.568,186065.96800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dungarpur","Urban",100,14287048026.17664,29159.592,1028917.032,0.0,14288106102.800638,0.0,0.0,0.0,14287048026.17664,29159.592,1028917.032
"Banswara","Rural",100,2229357104.40525,163571.135,124026.46500000001,2229644702.0052505,0.0,2229357104.40525,163571.135,124026.46500000001,0.0,0.0,0.0
"Banswara","Total",100,4006380883.2789993,154583.71,222888.13999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Banswara","Urban",100,26655356683.106247,41342.155,1482925.125,0.0,26656880950.386246,0.0,0.0,0.0,26655356683.106247,41342.155,1482925.125
"Chittaurgarh","Rural",100,54.9,3.6,9.6,68.1,0.0,54.9,3.6,9.6,0.0,0.0,0.0
"Chittaurgarh","Total",100,49.9,3.3,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chittaurgarh","Urban",100,26.8,1.8,72.5,0.0,101.1,0.0,0.0,0.0,26.8,1.8,72.5
"Kota","Rural",100,46.3,2.8,12.3,61.39999999999999,0.0,46.3,2.8,12.3,0.0,0.0,0.0
"Kota","Total",100,36.0,2.2,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kota","Urban",100,29.3,1.9,76.8,0.0,108.0,0.0,0.0,0.0,29.3,1.9,76.8
"Baran","Rural",100,1121347342.51875,37905.405,91706.625,1121476954.54875,0.0,1121347342.51875,37905.405,91706.625,0.0,0.0,0.0
"Baran","Total",100,2631428430.4440007,35459.895,215204.88000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Baran","Urban",100,8567093696.84325,24455.100000000002,700638.615,0.0,8567818790.55825,0.0,0.0,0.0,8567093696.84325,24455.100000000002,700638.615
"Jhalawar","Rural",100,59.7,4.3,7.2,71.2,0.0,59.7,4.3,7.2,0.0,0.0,0.0
"Jhalawar","Total",100,55.0,3.9,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jhalawar","Urban",100,30.0,2.1,66.9,0.0,99.0,0.0,0.0,0.0,30.0,2.1,66.9
"Udaipur","Rural",100,8756137205.652,116599.95999999999,285363.06000000006,8756539168.671999,0.0,8756137205.652,116599.95999999999,285363.06000000006,0.0,0.0,0.0
"Udaipur","Total",100,22973091163.216,101257.86,748694.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Udaipur","Urban",100,81159035174.968,36821.04,2644978.04,0.0,81161716974.04799,0.0,0.0,0.0,81159035174.968,36821.04,2644978.04
"Pratapgarh","Rural",100,63.2,2.5,6.2,71.9,0.0,63.2,2.5,6.2,0.0,0.0,0.0
"Pratapgarh","Total",100,60.0,2.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pratapgarh","Urban",100,24.0,1.4,70.1,0.0,95.5,0.0,0.0,0.0,24.0,1.4,70.1
"Saharanpur","Rural",100,46.5,5.7,42.9,95.10000000000001,0.0,46.5,5.7,42.9,0.0,0.0,0.0
"Saharanpur","Total",100,43.6,4.9,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Saharanpur","Urban",100,37.3,3.1,92.0,0.0,132.4,0.0,0.0,0.0,37.3,3.1,92.0
"Muzaffarnagar","Rural",100,94256117400.85054,190601.552,2274788.0879999995,94258582790.49054,0.0,94256117400.85054,190601.552,2274788.0879999995,0.0,0.0,0.0
"Muzaffarnagar","Total",100,113313365181.35039,174027.50400000002,2734717.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Muzaffarnagar","Urban",100,158982085087.77344,132592.384,3836892.1119999997,0.0,158986054572.26944,0.0,0.0,0.0,158982085087.77344,132592.384,3836892.1119999997
"Bijnor","Rural",100,68354370203.45976,202549.215,1856087.352,68356428840.02676,0.0,68354370203.45976,202549.215,1856087.352,0.0,0.0,0.0
"Bijnor","Total",100,82052368994.23245,184135.65000000002,2228041.3649999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bijnor","Urban",100,125316345373.00957,117846.816,3402826.8120000004,0.0,125319866046.63756,0.0,0.0,0.0,125316345373.00957,117846.816,3402826.8120000004
"Moradabad","Rural",100,63.5,6.0,47.8,117.3,0.0,63.5,6.0,47.8,0.0,0.0,0.0
